# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Jul 26 18:06:36 2025
#
# User preference: *
#
# CONSTRAINT:  where (sy_snum = 1
# CONSTRAINT:  and discoverymethod like '%Radial Velocity%')
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
#
pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
LSPM J2116+0234 b,LSPM J2116+0234,1,1,Radial Velocity,2019,Calar Alto Observatory,0,14.43990000000,0.00780000000,-0.00870000000,0,0.0876000000,0.0022000000,-0.0021000000,0,3.71000000,,,0,0.33100000,,,0,13.30000000,1.00000000,-1.10000000,0,0.04184627,0.00314634,-0.00346097,0,Msini,0.183000,0.062000,-0.063000,0,,,,,,,,,0,M3.0 V,3475.00,51.00,-51.00,0,0.431000,0.015000,-0.015000,0,0.430000,0.031000,-0.031000,0,-0.0500,0.1600,-0.1600,0,[Fe/H],4.950000,0.070000,-0.070000,0,21h16m27.54s,319.1147513,+02d34m50.78s,2.5807711,17.62970000,0.01865000,-0.01865000,11.9610000,0.0780000,-0.0780000,7.3240000,0.0270000,-0.0270000,10.8595000,0.0007530,-0.0007530
NGC 2682 Sand 1429 b,NGC 2682 Sand 1429,1,1,Radial Velocity,2024,Multiple Observatories,0,77.48000000000,0.18000000000,-0.19000000000,0,0.3840000000,0.0040000000,-0.0040000000,0,13.40000000,,,0,1.20000000,,,0,572.09113260,63.56568140,-63.56568140,0,1.80000000,0.20000000,-0.20000000,0,Msini,0.000000,,,0,,,,,683.00,9.00,-9.00,0,0,F9.5 V,6000.00,40.00,-40.00,0,2.130000,0.040000,-0.040000,0,1.260000,0.040000,-0.040000,0,-0.0130,0.0230,-0.0230,0,[Fe/H],4.010000,0.160000,-0.160000,0,08h52m03.55s,133.0147781,+11d41m23.87s,11.6899626,852.79300000,29.49900000,-27.62500000,12.7040000,0.0570000,-0.0570000,11.3060000,0.0180000,-0.0180000,12.5858000,0.0001780,-0.0001780
NGC 2682 Sand 364 b,NGC 2682 Sand 364,1,1,Radial Velocity,2014,Multiple Observatories,0,121.71000000000,0.31000000000,-0.31000000000,0,0.5300000000,0.0100000000,-0.0100000000,0,12.70000000,,,0,1.13000000,,,0,2126.28270000,2580.77960000,-2580.77960000,0,6.69000000,8.12000000,-8.12000000,0,Msini,0.350000,0.080000,-0.080000,0,,,,,,,,,0,K3 III,4284.00,9.00,-9.00,0,39.590000,35.820000,-35.820000,0,9.060000,16.450000,-16.450000,0,-0.0200,,,0,[Fe/H],2.200000,0.060000,-0.060000,0,08h49m56.81s,132.4866957,+11d41m32.94s,11.6924845,817.19200000,39.55300000,-36.12800000,9.6160000,0.0180000,-0.0180000,6.6930000,9.9950000,-9.9950000,9.4037400,0.0002930,-0.0002930
NGC 2682 Sand 978 b,NGC 2682 Sand 978,1,1,Radial Velocity,2017,Multiple Observatories,0,511.21000000000,2.04000000000,-2.04000000000,0,,,,,13.30000000,,,0,1.19000000,,,0,692.86940000,54.03110000,-54.03110000,0,2.18000000,0.17000000,-0.17000000,0,Msini,0.160000,0.070000,-0.070000,0,,,,,,,,,0,K4 III,4200.00,21.00,-21.00,0,21.017414,1.186540,-0.876041,0,1.370000,0.020000,-0.020000,0,-0.0200,0.1300,-0.1300,0,[M/H],1.800000,0.090000,-0.090000,0,08h51m17.47s,132.8228085,+11d45m22.67s,11.7562959,821.91800000,30.52600000,-30.52600000,9.8140000,0.0100000,-0.0100000,6.4940000,0.0210000,-0.0210000,9.2528600,0.0002420,-0.0002420
NGC 2682 YBP 1194 b,NGC 2682 YBP 1194,1,1,Radial Velocity,2014,Multiple Observatories,0,6.95900000000,0.00100000000,-0.00100000000,0,,,,,12.30000000,,,0,1.10000000,,,0,101.70560000,9.53490000,-9.53490000,0,0.32000000,0.03000000,-0.03000000,0,Msini,0.300000,0.080000,-0.080000,0,,,,,,,,,0,G5 V,5780.00,27.00,-27.00,0,0.990000,0.020000,-0.020000,0,1.010000,0.020000,-0.020000,0,0.0230,0.0150,-0.0150,0,[Fe/H],4.440000,0.050000,-0.050000,0,08h51m00.79s,132.7533077,+11d48m52.75s,11.8146537,872.92000000,28.35300000,-28.35300000,14.5690000,0.1490000,-0.1490000,12.9650000,0.0290000,-0.0290000,14.4666000,0.0002920,-0.0002920
NGC 2682 YBP 1514 b,NGC 2682 YBP 1514,1,1,Radial Velocity,2014,Multiple Observatories,0,5.11800000000,0.00100000000,-0.00100000000,0,,,,,14.00000000,,,0,1.25000000,,,0,127.13200000,120.77540000,-120.77540000,0,0.40000000,0.38000000,-0.38000000,0,Msini,0.280000,0.090000,-0.090000,0,,,,,,,,,0,G5 V,5725.00,45.00,-45.00,0,0.890000,0.020000,-0.020000,0,0.960000,0.010000,-0.010000,0,0.0300,0.0500,-0.0500,0,[Fe/H],4.570000,0.060000,-0.060000,0,08h51m00.75s,132.7531307,+11d53m11.45s,11.8865128,914.22100000,30.32000000,-30.32000000,14.6840000,0.1140000,-0.1140000,13.1050000,0.0280000,-0.0280000,14.6201000,0.0002780,-0.0002780
NGC 2682 YBP 401 b,NGC 2682 YBP 401,1,1,Radial Velocity,2016,La Silla Observatory,0,4.08700000000,0.00700000000,-0.00700000000,0,,,,,14.30000000,,,0,1.27000000,,,0,146.20180000,15.89150000,-15.89150000,0,0.46000000,0.05000000,-0.05000000,0,Msini,0.150000,0.080000,-0.080000,0,,,,,,,,,0,F9 V,6165.00,64.00,-64.00,0,1.215821,0.081333,-0.029470,0,1.140000,0.020000,-0.020000,0,-0.0460,0.0180,-0.0180,0,[M/H],4.300000,0.035000,-0.035000,0,08h51m19.03s,132.8293081,+11d40m15.70s,11.6710271,830.82200000,21.86850000,-21.86850000,13.6990000,0.0920000,-0.0920000,12.3370000,0.0240000,-0.0240000,13.5888000,0.0002040,-0.0002040
Pr0201 b,Pr0201,1,1,Radial Velocity,2012,Fred Lawrence Whipple Observatory,0,4.42640000000,0.00700000000,-0.00700000000,0,0.0600000000,0.0000000000,0.0000000000,0,14.20000000,,,0,1.27000000,,,0,171.62820000,38.13960000,-38.13960000,0,0.54000000,0.12000000,-0.12000000,0,Msini,0.000000,,,0,,,,,,,,,0,,6174.00,50.00,-50.00,0,1.150000,0.120000,-0.120000,0,1.240000,0.390000,-0.390000,0,0.1900,,,0,[Fe/H],4.410000,0.100000,-0.100000,0,08h41m43.78s,130.4324005,+20d13m36.54s,20.2268164,180.64000000,2.48800000,-2.42300000,10.4450000,0.0080000,-0.0080000,9.1420000,0.0180000,-0.0180000,10.3508000,0.0004580,-0.0004580
Ross 128 b,Ross 128,1,1,Radial Velocity,2017,La Silla Observatory,0,9.86580000000,0.00700000000,-0.00700000000,0,0.0496000000,0.0017000000,-0.0017000000,0,1.11000000,,,0,0.09880000,,,0,1.40000000,0.21000000,-0.21000000,0,0.00440487,0.00066073,-0.00066073,0,Msini,0.116000,0.097000,-0.097000,0,1.3800,,,0,301.00,,,0,0,M4,3192.00,60.00,-60.00,0,0.196700,0.007700,-0.007700,0,0.168000,0.017000,-0.017000,0,-0.0200,0.0800,-0.0800,0,[M/H],5.047050,0.022658,-0.022658,0,11h47m45.02s,176.9376036,+00d47m57.44s,0.7992898,3.37454000,0.00080500,-0.00080500,11.1200000,0.1000000,-0.1000000,5.6540000,0.0240000,-0.0240000,9.5906700,0.0011200,-0.0011200
Ross 508 b,Ross 508,1,1,Radial Velocity,2022,Subaru Telescope,0,10.77000000000,0.01000000000,-0.01000000000,0,0.0536600000,0.0005600000,-0.0004900000,0,1.83000000,,,0,0.16300000,,,0,4.00000000,0.53000000,-0.55000000,0,0.01258541,0.00166757,-0.00173049,0,Msini,0.330000,0.130000,-0.150000,0,,,,,,,,,0,M4.5 V,3071.00,34.00,-22.00,0,0.211300,0.006300,-0.006300,0,0.177400,0.004500,-0.004500,0,-0.2000,0.2000,-0.2000,0,[Fe/H],5.039000,0.027000,-0.027000,0,15h23m50.71s,230.9613022,+17d27m37.92s,17.4605347,11.21030000,0.01070000,-0.01070000,14.1800000,0.2000000,-0.2000000,8.2790000,0.0230000,-0.0230000,12.2066000,0.0007320,-0.0007320
TAP 26 b,TAP 26,1,1,Radial Velocity,2017,Multiple Facilities,0,10.79000000000,0.14000000000,-0.14000000000,0,0.0968000000,0.0032000000,-0.0032000000,0,13.50000000,,,0,1.20000000,,,0,527.59780000,98.52730000,-98.52730000,0,1.66000000,0.31000000,-0.31000000,0,Msini,,,,,,,,,,,,,0,,4620.00,50.00,-50.00,0,1.170000,0.170000,-0.170000,0,1.040000,0.100000,-0.100000,0,-0.1992,0.0247,-0.0247,0,[M/H],4.500000,,,0,04h18m51.71s,64.7154450,+17d23m16.38s,17.3878826,121.40200000,0.56900000,-0.56300000,12.5000000,0.0800000,-0.0800000,9.2700010,0.0180000,-0.0180000,11.8101000,0.0022590,-0.0022590
TIC 139270665 c,TIC 139270665,1,2,Radial Velocity,2024,Lick Observatory,0,1010.00000000000,780.00000000000,-220.00000000000,0,2.0000000000,0.9300000000,-0.3100000000,0,12.90000000,,,0,1.15000000,,,0,1554.18091023,209.76674862,-117.59651059,0,4.89000000,0.66000000,-0.37000000,0,Msini,0.566000,0.120000,-0.069000,0,0.2100,0.1000,-0.1200,0,200.00,18.00,-35.00,0,0,G2,5844.00,84.00,-82.00,0,1.016000,0.035000,-0.031000,0,1.035000,0.052000,-0.062000,0,0.1560,0.0570,-0.0560,0,[Fe/H],4.439000,0.032000,-0.041000,0,08h16m08.14s,124.0338967,+33d17m29.23s,33.2914532,189.87500000,1.61500000,-1.58900000,10.3850000,0.0050000,-0.0050000,8.9460000,0.0190000,-0.0190000,10.1805000,0.0003470,-0.0003470
TOI-1052 c,TOI-1052,1,2,Radial Velocity,2023,Multiple Observatories,0,35.80600000000,0.45300000000,-0.38100000000,0,0.2263000000,0.0024000000,-0.0023000000,0,6.48000000,,,0,0.57800000,,,0,34.30000000,4.10000000,-3.70000000,0,0.10791987,0.01290004,-0.01164150,0,Msini,0.237000,0.090000,-0.082000,0,39.7000,2.3000,-2.2000,0,719.00,,,0,0,,6146.00,62.00,-62.00,0,1.264000,0.033000,-0.033000,0,1.204000,0.025000,-0.025000,0,0.1400,0.0130,-0.0130,0,[Fe/H],4.300000,0.020000,-0.020000,0,22h30m02.47s,337.5102738,-75d38m47.62s,-75.6465606,129.80400000,0.56000000,-0.55500000,9.5110000,0.0030000,-0.0030000,8.2460000,0.0250000,-0.0250000,9.3997200,0.0003090,-0.0003090
TOI-1062 c,TOI-1062,1,2,Radial Velocity,2021,La Silla Observatory,0,7.97200000000,0.01800000000,-0.02400000000,0,0.0800000000,0.0130000000,-0.0120000000,0,3.10000000,,,0,0.27600000,,,0,9.78000000,1.26000000,-1.18000000,0,0.03077132,0.00396440,-0.00371270,0,Msini,0.140000,0.073000,-0.069000,0,95.0000,5.0000,-4.0000,0,859.00,9.00,-8.00,0,0,G9 V,5328.00,56.00,-56.00,0,0.840000,0.090000,-0.090000,0,0.940000,0.020000,-0.020000,0,0.1400,0.0400,-0.0400,0,[Fe/H],4.550000,0.090000,-0.090000,0,02h32m29.03s,38.1209678,-78d01m25.26s,-78.0236828,82.17330000,0.16350000,-0.16290000,10.2490000,0.0050000,-0.0050000,8.2960000,0.0310000,-0.0310000,10.0008000,0.0003740,-0.0003740
TOI-1117 c,TOI-1117,1,3,Radial Velocity,2025,La Silla Observatory,0,4.57900000000,0.00400000000,-0.00400000000,0,0.0534000000,0.0003000000,-0.0003000000,0,2.91000000,,,0,0.25900000,,,0,8.78000000,1.19000000,-1.21000000,0,0.02762497,0.00374416,-0.00380709,0,Msini,0.000000,,,0,355.0000,19.0000,-19.0000,0,1210.00,16.00,-16.00,0,0,G5 V,5635.00,62.00,-62.00,0,1.050000,0.030000,-0.030000,0,0.970000,0.020000,-0.020000,0,0.1360,0.0440,-0.0440,0,[Fe/H],4.410000,0.030000,-0.030000,0,18h14m24.49s,273.6020606,-66d25m11.91s,-66.4199742,167.59800000,0.91800000,-0.90800000,11.0160000,0.0230000,-0.0230000,9.3850000,0.0220000,-0.0220000,10.8621000,0.0003200,-0.0003200
TOI-1117 d,TOI-1117,1,3,Radial Velocity,2025,La Silla Observatory,0,8.66500000000,0.01100000000,-0.01100000000,0,0.0817000000,0.0006000000,-0.0006000000,0,3.27000000,,,0,0.29100000,,,0,10.71000000,1.59000000,-1.58000000,0,0.03369743,0.00500270,-0.00497124,0,Msini,0.000000,,,0,152.0000,8.0000,-8.0000,0,978.00,13.00,-13.00,0,0,G5 V,5635.00,62.00,-62.00,0,1.050000,0.030000,-0.030000,0,0.970000,0.020000,-0.020000,0,0.1360,0.0440,-0.0440,0,[Fe/H],4.410000,0.030000,-0.030000,0,18h14m24.49s,273.6020606,-66d25m11.91s,-66.4199742,167.59800000,0.91800000,-0.90800000,11.0160000,0.0230000,-0.0230000,9.3850000,0.0220000,-0.0220000,10.8621000,0.0003200,-0.0003200
TOI-1272 c,TOI-1272,1,2,Radial Velocity,2022,W. M. Keck Observatory,0,8.68110000000,0.00690000000,-0.00690000000,0,0.0790000000,0.0010000000,-0.0010000000,0,4.95000000,,,0,0.44200000,,,0,21.70000000,3.60000000,-3.60000000,0,0.06827584,0.01132687,-0.01132687,0,Msini,0.120000,0.000000,0.000000,0,,,,,697.00,23.00,-23.00,0,0,,5065.00,52.00,-50.00,0,0.793400,0.010200,-0.009600,0,0.877200,0.014500,-0.016400,0,0.1820,0.0540,-0.0560,0,[Fe/H],4.582000,0.009000,-0.012000,0,13h16m47.09s,199.1962036,+49d51m39.81s,49.8610591,137.57200000,0.40300000,-0.40100000,11.7580000,0.0460000,-0.0460000,9.7010000,0.0200000,-0.0200000,11.6000000,0.0004970,-0.0004970
TOI-1288 c,TOI-1288,1,2,Radial Velocity,2022,Multiple Observatories,0,416.00000000000,12.00000000000,-12.00000000000,0,1.0700000000,0.0300000000,-0.0300000000,0,11.10000000,,,0,0.99200000,,,0,85.70000000,12.10000000,-11.70000000,0,0.26964235,0.03807086,-0.03681232,0,Msini,0.000000,,,0,,,,,,,,,0,G V,5388.00,68.00,-66.00,0,0.958300,0.016600,-0.016700,0,0.955200,0.031900,-0.030400,0,0.2570,0.0580,-0.0580,0,[Fe/H],4.453000,0.024000,-0.023000,0,20h52m40.09s,313.1670294,+65d36m31.62s,65.6087833,114.86500000,0.32200000,-0.32100000,10.4450000,0.0070000,-0.0070000,8.7790000,0.0210000,-0.0210000,10.4468000,0.0003580,-0.0003580
TOI-1294 c,TOI-1294,1,2,Radial Velocity,2024,W. M. Keck Observatory,0,159.90000000000,2.50000000000,-2.50000000000,0,0.6100000000,0.0200000000,-0.0200000000,0,14.30000000,,,0,1.27000000,,,0,147.00000000,15.00000000,-14.00000000,0,0.46251372,0.04719528,-0.04404893,0,Msini,0.000000,,,0,,,,,,,,,0,,5718.00,58.00,-78.00,0,1.556600,0.029700,-0.026600,0,1.157800,0.063800,-0.050800,0,0.2830,0.0600,-0.0590,0,[Fe/H],4.119000,0.022000,-0.030000,0,14h52m22.23s,223.0926408,+70d28m35.61s,70.4765573,332.64800000,2.30100000,-2.27100000,11.3140000,0.0300000,-0.0300000,9.9640000,0.0200000,-0.0200000,11.3998000,0.0002960,-0.0002960
TOI-1386 c,TOI-1386,1,2,Radial Velocity,2024,W. M. Keck Observatory,0,232.00000000000,9.30000000000,-9.30000000000,0,0.7500000000,0.0300000000,-0.0200000000,0,10.30000000,,,0,0.91800000,,,0,75.20000000,15.30000000,-15.00000000,0,0.23660566,0.04813918,-0.04719528,0,Msini,0.380000,0.170000,-0.170000,0,1.7710,0.1470,-0.1540,0,327.40,5.30,-4.60,0,0,G5V,5735.00,75.00,-77.00,0,1.023500,0.018000,-0.016700,0,1.036300,0.034900,-0.035200,0,0.1490,0.0590,-0.0580,0,[Fe/H],4.431000,0.022000,-0.024000,0,22h18m00.98s,334.5041029,+54d19m08.56s,54.3190454,146.85800000,0.68700000,-0.68000000,10.6100000,0.0080000,-0.0080000,9.0860000,0.0190000,-0.0190000,10.5069000,0.0002370,-0.0002370
TOI-1410 c,TOI-1410,1,2,Radial Velocity,2024,W. M. Keck Observatory,0,47.56000000000,0.15000000000,-0.15000000000,0,0.2390000000,0.0040000000,-0.0050000000,0,5.63000000,,,0,0.50200000,,,0,27.00000000,3.30000000,-3.20000000,0,0.08495150,0.01038296,-0.01006833,0,Msini,0.000000,,,0,,,,,,,,,0,,4635.00,52.00,-52.00,0,0.755800,0.024000,-0.020000,0,0.794100,0.020900,-0.022500,0,0.3280,0.0770,-0.0920,0,[Fe/H],4.579000,0.025000,-0.036000,0,22h19m31.88s,334.8828486,+42d33m37.13s,42.5603141,72.75120000,0.16070000,-0.16010000,11.1110000,0.0150000,-0.0150000,8.5770000,0.0200000,-0.0200000,10.8746000,0.0004900,-0.0004900
TOI-1669 b,TOI-1669,1,2,Radial Velocity,2023,W. M. Keck Observatory,0,500.00000000000,13.00000000000,-13.00000000000,0,1.2700000000,0.0300000000,-0.0300000000,0,14.10000000,,,0,1.26000000,,,0,191.00000000,25.00000000,-24.00000000,0,0.60095321,0.07865880,-0.07551244,0,Msini,0.000000,,,0,,,,,,,,,0,,5497.00,73.00,-72.00,0,1.056100,0.018800,-0.018300,0,0.986700,0.032200,-0.030900,0,0.2740,0.0590,-0.0600,0,[Fe/H],4.382000,0.024000,-0.023000,0,03h03m49.55s,45.9564744,+83d35m14.74s,83.5874273,111.27600000,0.37100000,-0.36800000,10.2180000,0.0040000,-0.0040000,8.4620000,0.0210000,-0.0210000,10.0089000,0.0002410,-0.0002410
TOI-1694 c,TOI-1694,1,2,Radial Velocity,2023,W. M. Keck Observatory,0,393.10000000000,4.70000000000,-4.70000000000,0,0.1000000000,0.0200000000,-0.0200000000,0,13.80000000,,,0,1.23000000,,,0,297.00000000,16.00000000,-16.00000000,0,0.93446650,0.05034163,-0.05034163,0,Msini,0.000000,,,0,,,,,,,,,0,,5058.00,60.00,-56.00,0,0.803600,0.012900,-0.012000,0,0.853000,0.022700,-0.024900,0,0.1310,0.0540,-0.0550,0,[Fe/H],4.558000,0.019000,-0.023000,0,06h30m59.69s,97.7487104,+66d21m38.14s,66.3605956,124.68000000,0.59000000,-0.58400000,11.4460000,0.0150000,-0.0150000,9.4250000,0.0200000,-0.0200000,11.3103000,0.0005420,-0.0005420
TOI-1736 c,TOI-1736,1,2,Radial Velocity,2023,Haute-Provence Observatory,0,571.25000000000,0.46000000000,-0.46000000000,0,1.3700000000,0.0300000000,-0.0300000000,0,12.50000000,,,0,1.12000000,,,0,2800.00000000,500.00000000,-200.00000000,0,8.70000000,1.50000000,-0.60000000,0,Mass,0.368500,0.002100,-0.002100,0,0.9000,0.1000,-0.1000,0,249.00,9.00,-9.00,0,0,,5636.00,86.00,-80.00,0,1.428600,0.026700,-0.024900,0,1.037300,0.036800,-0.033100,0,0.1480,0.0610,-0.0580,0,[Fe/H],4.142000,0.024000,-0.024000,0,02h53m44.27s,43.4344615,+69d06m04.84s,69.1013450,88.94820000,0.32190000,-0.31980000,8.9530000,0.0020000,-0.0020000,7.2830000,0.0230000,-0.0230000,8.7796900,0.0001770,-0.0001770
TOI-2295 c,TOI-2295,1,2,Radial Velocity,2024,Haute-Provence Observatory,0,966.50000000000,4.30000000000,-4.20000000000,0,2.0180000000,0.0400000000,-0.0420000000,0,12.80000000,,,0,1.14000000,,,0,1783.01736327,73.10053361,-76.27881768,0,5.61000000,0.23000000,-0.24000000,0,Msini,0.194000,0.012000,-0.012000,0,,,,,234.90,7.60,-7.60,0,0,,5730.00,140.00,-140.00,0,1.459000,0.056000,-0.058000,0,1.168000,0.070000,-0.071000,0,0.3160,0.0400,-0.0400,0,[Fe/H],4.176000,0.042000,-0.039000,0,18h46m18.29s,281.5761962,+50d29m32.88s,50.4924657,126.27900000,0.39600000,-0.39400000,9.5950000,0.0040000,-0.0040000,8.1110000,0.0130000,-0.0130000,9.4613800,0.0002350,-0.0002350
TOI-238 c,TOI-238,1,2,Radial Velocity,2024,Multiple Observatories,0,8.46565100000,0.00003500000,-0.00003500000,0,0.0749000000,0.0013000000,-0.0013000000,0,2.18000000,0.18000000,-0.18000000,0,0.19448691,0.01605855,-0.01605855,0,6.70000000,1.10000000,-1.10000000,0,0.02108056,0.00346099,-0.00346099,0,Mass,0.360000,,,1,58.3000,6.2000,-6.2000,0,696.00,15.00,-15.00,0,0,K2V,5059.00,89.00,-89.00,0,0.733000,0.015000,-0.015000,0,0.790000,0.022000,-0.022000,0,-0.1140,0.0510,-0.0510,0,[Fe/H],4.577000,0.021000,-0.021000,0,23h16m55.46s,349.2310814,-18d36m23.93s,-18.6066463,80.54070000,0.26720000,-0.26550000,10.7480000,0.0130000,-0.0130000,8.5980000,0.0210000,-0.0210000,10.4883000,0.0003670,-0.0003670
